name_,date,prueba_de_produccion_petróleo_a_24_horas_bbld,prueba_de_producción_agua_a_24_horas_bbld,prueba_pozooil_24__prueba_pozowater_24,prueba_de_producción_gas_a_24_horas_mcfd,bsw_pct,gravedad_api_del_petroleo,salinidad_ppm_pu,presion_de_intake_psi,frecuencia_bomba_hz,amperaje_bomba_amp,presion_de_tubing_psi,presion_de_casing_psi,tipo_de_bomba,temperatura_de_la_bomba_deg_f,etapas_de_la_bomba,campo,delta_1,delta_3,slope_7,slope_14,evento_hibrido,Unnamed: 23,regimen_id,qtot_lo,qtot_hi,gas_hi,hz_hi,pint_lo,qtot_lo_p,qtot_hi_p,gas_hi_p,hz_hi_p,pint_lo_p,qtot_lo_eff,qtot_hi_eff,gas_hi_eff,hz_hi_eff,pint_lo_eff,env_q,env_gate,slope7_mean,slope7_std,d1_p,Qt_prev14,ratio14,confirm,enough,fuera_inst,alarma_instantanea,persist,persist_ref,pred_evento
SCHAO-473HS1UI,2019-11-21,543.0,2848.0,3391.0,84.17,83.99,17.9,68000.0,509.0,60.0,80.0,320.0,1.0,SN3600,295.0,184.0,SACHA NORTE 1,-37.0,-99.0,-38.46,-17.09,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,1,0,5.31,60.83,325.0,3465.0,-0.02,0,1,0,0,0,0,0
SCHAO-473HS1UI,2019-12-02,376.0,1505.0,1881.0,58.28,80.01,18.1,69800.0,626.0,59.0,54.0,470.0,,SN3600,314.0,184.0,SACHA NORTE 1,-1510.0,-767.0,-178.11,-59.21,1,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,0,0,5.31,60.83,325.0,3428.0,-0.45,1,1,1,1,0,0,1
SCHAO-473HS1UI,2019-12-08,540.0,2832.0,3372.0,85.0,83.99,17.9,68000.0,494.0,60.0,79.0,300.0,1.0,SN3600,294.0,184.0,SACHA NORTE 1,1491.0,-56.0,-103.71,-51.24,2,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,1,0,5.31,60.83,325.0,3449.0,-0.02,1,1,0,0,0,0,0
SCHAO-473HS1UI,2019-12-12,547.0,2869.0,3416.0,84.79,83.99,17.9,68000.0,526.0,60.0,80.0,320.0,1.0,SN3600,294.0,184.0,SACHA NORTE 1,44.0,25.0,-11.46,-40.95,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,1,0,5.31,60.83,325.0,3471.0,-0.02,0,1,0,0,0,0,0
SCHAO-473HS1UI,2019-12-15,545.0,2864.0,3409.0,84.48,84.01,17.9,68000.0,535.0,60.0,80.0,320.0,1.0,SN3600,294.0,184.0,SACHA NORTE 1,-7.0,1528.0,80.0,-29.99,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,1,0,5.31,60.83,325.0,3490.0,-0.02,1,1,0,0,0,0,0
SCHAO-473HS1UI,2019-12-19,550.0,2890.0,3440.0,85.25,84.01,17.9,68000.0,,60.0,80.0,340.0,1.0,SN3600,295.0,184.0,SACHA NORTE 1,31.0,68.0,57.39,-19.24,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,0,0,5.31,60.83,325.0,3446.0,-0.0,0,1,1,0,0,0,0
SCHAO-473HS1UI,2019-12-21,554.0,2911.0,3465.0,85.87,84.01,17.9,68000.0,,60.0,80.0,340.0,1.0,SN3600,295.0,184.0,SACHA NORTE 1,25.0,49.0,120.61,-7.51,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,0,0,5.31,60.83,325.0,3453.0,0.0,1,1,1,1,0,0,2
SCHAO-473HS1UI,2019-12-25,546.0,2869.0,3415.0,84.63,84.01,17.9,68000.0,,60.0,80.0,340.0,1.0,SN3600,296.0,184.0,SACHA NORTE 1,-50.0,6.0,171.86,1.54,2,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,1,0,5.31,60.83,325.0,3417.0,-0.0,1,1,0,0,0,0,0
SCHAO-473HS1UI,2019-12-31,543.0,2848.0,3391.0,84.17,83.99,17.9,68000.0,581.0,60.0,80.0,330.0,1.0,SN3600,297.0,184.0,SACHA NORTE 1,-24.0,-49.0,3.96,11.11,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,1,0,5.31,60.83,325.0,3453.0,-0.02,0,1,0,0,0,0,0
SCHAO-473HS1UI,2020-01-03,543.0,2848.0,3391.0,84.17,83.99,17.9,68000.0,550.0,60.0,80.0,300.0,1.0,SN3600,294.0,184.0,SACHA NORTE 1,0.0,-74.0,-4.86,20.51,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,1,0,5.31,60.83,325.0,3440.0,-0.01,0,1,0,0,0,0,0
SCHAO-473HS1UI,2020-01-07,558.0,2932.0,3490.0,86.49,84.01,17.9,68000.0,686.0,60.0,79.0,300.0,1.0,SN3600,296.0,184.0,SACHA NORTE 1,99.0,75.0,2.54,35.44,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,0,0,5.31,60.83,325.0,3515.0,-0.01,0,1,1,0,0,0,0
SCHAO-473HS1UI,2020-01-13,554.0,2911.0,3465.0,85.87,84.01,17.9,68000.0,600.0,60.0,80.0,330.0,1.0,SN3600,296.0,184.0,SACHA NORTE 1,-25.0,74.0,3.61,48.94,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,0,0,5.31,60.83,325.0,3490.0,-0.01,0,1,1,0,0,0,0
SCHAO-473HS1UI,2020-01-21,546.0,2869.0,3415.0,84.63,84.01,17.9,68000.0,600.0,60.0,80.0,330.0,1.0,SN3600,295.0,184.0,SACHA NORTE 1,-50.0,24.0,1.75,33.36,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,1,0,5.31,60.83,325.0,2648.0,0.29,1,1,0,0,0,0,0
SCHAO-473HS1UI,2020-02-17,544.0,2859.0,3403.0,84.32,84.01,17.9,68000.0,552.0,60.0,80.0,320.0,1.0,SN3600,295.0,184.0,SACHA NORTE 1,-12.0,-87.0,3.07,39.78,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,1,0,5.31,60.83,325.0,3428.0,-0.01,0,1,0,0,0,0,0
SCHAO-473HS1UI,2020-03-06,547.0,2869.0,3416.0,84.79,83.99,17.9,68000.0,529.0,60.0,80.0,320.0,1.0,SN3600,290.0,184.0,SACHA NORTE 1,13.0,-49.0,0.86,45.46,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,1,0,5.31,60.83,325.0,3391.0,0.01,0,1,0,0,0,0,0
SCHAO-473HS1UI,2020-03-10,538.0,2822.0,3360.0,83.39,83.99,17.9,68000.0,576.0,60.0,79.0,320.0,1.0,SN3600,292.0,184.0,SACHA NORTE 1,-56.0,-55.0,-10.82,-0.35,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,1,0,5.31,60.83,325.0,1881.0,0.79,1,1,0,0,0,0,0
SCHAO-473HS1UI,2020-03-13,554.0,2911.0,3465.0,85.87,84.01,17.9,68000.0,545.0,60.0,80.0,290.0,1.0,SN3600,294.0,184.0,SACHA NORTE 1,105.0,62.0,-10.14,-0.51,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,0,0,5.31,60.83,325.0,3372.0,0.03,0,1,1,0,0,0,0
SCHAO-473HS1UI,2020-03-21,554.0,2911.0,3465.0,85.87,84.01,17.9,68000.0,545.0,60.0,80.0,290.0,1.0,SN3600,294.0,184.0,SACHA NORTE 1,0.0,49.0,2.04,0.38,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,0,0,5.31,60.83,325.0,3416.0,0.01,0,1,1,0,0,0,0
SCHAO-473HS1UI,2020-03-31,547.0,2869.0,3416.0,84.79,83.99,17.9,68000.0,534.0,60.0,80.0,320.0,1.0,SN3600,290.0,184.0,SACHA NORTE 1,-49.0,56.0,6.29,-0.58,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,1,0,5.31,60.83,325.0,3409.0,0.0,0,1,0,0,0,0,0
SCHAO-473HS1UI,2020-04-12,541.0,2843.0,3384.0,83.86,84.01,17.9,68000.0,553.0,60.0,79.0,320.0,1.0,SN3600,294.0,184.0,SACHA NORTE 1,-32.0,-81.0,1.71,-1.47,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,1,0,5.31,60.83,325.0,3440.0,-0.02,0,1,0,0,0,0,0
SCHAO-473HS1UI,2020-04-29,547.0,2869.0,3416.0,84.79,83.99,17.9,68000.0,529.0,60.0,80.0,320.0,1.0,SN3600,290.0,184.0,SACHA NORTE 1,32.0,-49.0,-0.04,-0.36,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,1,0,5.31,60.83,325.0,3465.0,-0.01,0,1,0,0,0,0,0
SCHAO-473HS1UI,2020-05-02,546.0,2869.0,3415.0,84.63,84.01,17.9,68000.0,600.0,60.0,80.0,330.0,1.0,SN3600,295.0,184.0,SACHA NORTE 1,-1.0,-1.0,-0.5,-0.73,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,1,0,5.31,60.83,325.0,3415.0,0.0,0,1,0,0,0,0,0
SCHAO-473HS1UI,2020-05-11,535.0,2806.0,3341.0,82.93,83.99,17.9,68000.0,553.0,60.0,79.0,290.0,1.0,SN3600,294.0,184.0,SACHA NORTE 1,-74.0,-43.0,-16.86,-3.99,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,1,0,5.31,60.83,325.0,3391.0,-0.01,0,1,0,0,0,0,0
SCHAO-473HS1UI,2020-05-20,547.0,2869.0,3416.0,84.79,83.99,17.9,68000.0,529.0,60.0,80.0,320.0,1.0,SN3600,290.0,184.0,SACHA NORTE 1,75.0,0.0,-9.5,-4.89,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,1,0,5.31,60.83,325.0,3391.0,0.01,0,1,0,0,0,0,0
SCHAO-473HS1UI,2020-06-02,544.0,2859.0,3403.0,84.32,84.01,17.9,68000.0,571.0,60.0,80.0,330.0,1.0,SN3600,295.0,184.0,SACHA NORTE 1,-13.0,-12.0,-1.79,-3.02,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,1,0,5.31,60.83,325.0,3490.0,-0.02,0,1,0,0,0,0,0
SCHAO-473HS1UI,2020-06-03,544.0,2853.0,3397.0,84.32,83.99,17.9,68000.0,542.0,60.0,80.0,290.0,1.0,SN3600,294.0,184.0,SACHA NORTE 1,-6.0,56.0,0.5,-1.75,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,1,0,5.31,60.83,325.0,3465.0,-0.02,0,1,0,0,0,0,0
SCHAO-473HS1UI,2020-06-17,547.0,2869.0,3416.0,84.79,83.99,17.9,68000.0,529.0,60.0,80.0,320.0,1.0,SN3600,290.0,184.0,SACHA NORTE 1,19.0,0.0,0.93,-1.29,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,1,0,5.31,60.83,325.0,3415.0,0.0,0,1,0,0,0,0,0
SCHAO-473HS1UI,2020-07-01,550.0,2890.0,3440.0,85.25,84.01,17.9,68000.0,591.0,60.0,80.0,330.0,1.0,SN3600,297.0,184.0,SACHA NORTE 1,24.0,37.0,7.36,-0.55,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,0,0,5.31,60.83,325.0,3403.0,0.01,0,1,1,0,0,0,0
SCHAO-473HS1UI,2020-07-05,547.0,2869.0,3416.0,84.79,83.99,17.9,68000.0,529.0,60.0,80.0,320.0,1.0,SN3600,290.0,184.0,SACHA NORTE 1,-24.0,19.0,10.21,-0.22,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,1,0,5.31,60.83,325.0,3416.0,0.0,0,1,0,0,0,0,0
SCHAO-473HS1UI,2020-07-23,547.0,2869.0,3416.0,84.79,83.99,17.9,68000.0,624.0,60.0,79.0,320.0,1.0,SN3600,295.0,184.0,SACHA NORTE 1,0.0,0.0,2.46,-1.74,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,1,0,5.31,60.83,325.0,3360.0,0.02,0,1,0,0,0,0,0
SCHAO-473HS1UI,2020-07-28,549.0,2885.0,3434.0,85.1,84.01,17.9,68000.0,618.0,60.0,79.0,320.0,1.0,SN3600,295.0,184.0,SACHA NORTE 1,18.0,-6.0,4.68,0.47,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,0,0,5.31,60.83,325.0,3465.0,-0.01,0,1,1,0,0,0,0
SCHAO-473HS1UI,2020-08-07,556.0,2921.0,3477.0,86.18,84.01,17.9,68000.0,652.0,60.0,80.0,320.0,1.0,SN3600,296.0,184.0,SACHA NORTE 1,43.0,61.0,9.0,4.04,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,0,0,5.31,60.83,325.0,3465.0,0.0,0,1,1,0,0,0,0
SCHAO-473HS1UI,2020-08-08,549.0,2885.0,3434.0,85.1,84.01,17.9,68000.0,618.0,60.0,79.0,320.0,1.0,SN3600,295.0,184.0,SACHA NORTE 1,-43.0,18.0,5.21,4.72,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,0,0,5.31,60.83,325.0,3416.0,0.01,0,1,1,0,0,0,0
SCHAO-473HS1UI,2020-08-10,539.0,2827.0,3366.0,83.55,83.99,17.9,68000.0,568.0,60.0,79.0,310.0,1.0,SN3600,294.0,184.0,SACHA NORTE 1,-68.0,-68.0,-4.46,2.32,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,1,0,5.31,60.83,325.0,3384.0,-0.01,0,1,0,0,0,0,0
SCHAO-473HS1UI,2020-08-15,550.0,2890.0,3440.0,85.25,84.01,17.9,68000.0,618.0,60.0,79.0,320.0,1.0,SN3600,295.0,184.0,SACHA NORTE 1,74.0,-37.0,-1.0,3.17,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,0,0,5.31,60.83,325.0,3416.0,0.01,0,1,1,0,0,0,0
SCHAO-473HS1UI,2020-08-24,539.0,2827.0,3366.0,83.55,83.99,17.9,68000.0,608.0,60.0,79.0,320.0,1.0,SN3600,295.0,184.0,SACHA NORTE 1,-74.0,-68.0,-8.89,1.76,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,1,0,5.31,60.83,325.0,3415.0,-0.01,0,1,0,0,0,0,0
SCHAO-473HS1UI,2020-09-18,539.0,2827.0,3366.0,83.55,83.99,17.9,68000.0,608.0,60.0,79.0,320.0,1.0,SN3600,295.0,184.0,SACHA NORTE 1,0.0,0.0,-15.0,-1.87,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,1,0,5.31,60.83,325.0,3341.0,0.01,0,1,0,0,0,0,0
SCHAO-473HS1UI,2020-09-19,538.0,2822.0,3360.0,83.39,83.99,17.9,68000.0,576.0,60.0,79.0,320.0,1.0,SN3600,292.0,184.0,SACHA NORTE 1,-6.0,-80.0,-17.39,-3.3,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,1,0,5.31,60.83,325.0,3416.0,-0.02,0,1,0,0,0,0,0
SCHAO-473HS1UI,2020-10-16,547.0,2869.0,3416.0,84.79,83.99,17.9,68000.0,567.0,60.0,79.0,320.0,1.0,SN3600,294.0,184.0,SACHA NORTE 1,56.0,50.0,-5.0,-3.32,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,1,0,5.31,60.83,325.0,3403.0,0.0,0,1,0,0,0,0,0
SCHAO-473HS1UI,2020-10-21,535.0,2806.0,3341.0,82.93,83.99,17.9,68000.0,561.0,60.0,79.0,320.0,1.0,SN3600,294.0,184.0,SACHA NORTE 1,-75.0,-25.0,-4.61,-5.74,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,1,0,5.31,60.83,325.0,3397.0,-0.02,0,1,0,0,0,0,0
SCHAO-473HS1UI,2020-10-29,535.0,2806.0,3341.0,82.93,83.99,17.9,68000.0,555.0,60.0,79.0,320.0,1.0,SN3600,294.0,184.0,SACHA NORTE 1,0.0,-19.0,-10.61,-7.29,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,1,0,5.31,60.83,325.0,3416.0,-0.02,0,1,0,0,0,0,0
SCHAO-473HS1UI,2020-11-16,539.0,2827.0,3366.0,83.55,83.99,17.9,68000.0,,60.0,79.0,300.0,1.0,SN3600,294.0,184.0,SACHA NORTE 1,25.0,-50.0,-2.46,-7.0,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,1,0,5.31,60.83,325.0,3440.0,-0.02,0,1,0,0,0,0,0
SCHAO-473HS1UI,2020-11-25,534.0,2804.0,3338.0,82.77,84.0,17.9,68000.0,554.0,60.0,79.0,320.0,1.0,SN3600,295.0,184.0,SACHA NORTE 1,-28.0,-3.0,-5.25,-7.97,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,1,0,5.31,60.83,325.0,3416.0,-0.02,0,1,0,0,0,0,0
SCHAO-473HS1UI,2020-12-19,541.0,2843.0,3384.0,83.86,84.01,17.9,68000.0,553.0,60.0,79.0,320.0,1.0,SN3600,294.0,184.0,SACHA NORTE 1,46.0,43.0,-2.11,-7.29,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,1,0,5.31,60.83,325.0,3416.0,-0.01,0,1,0,0,0,0,0
SCHAO-473HS1UI,2020-12-25,542.0,2843.0,3385.0,84.01,83.99,17.9,68000.0,553.0,60.0,80.0,300.0,1.0,SN3600,293.0,184.0,SACHA NORTE 1,1.0,19.0,-0.36,-5.85,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,1,0,5.31,60.83,325.0,3434.0,-0.01,0,1,0,0,0,0,0
SCHAO-473HS1UI,2020-12-31,539.0,2827.0,3366.0,83.55,83.99,17.9,68000.0,552.0,60.0,80.0,310.0,1.0,SN3600,293.0,184.0,SACHA NORTE 1,-19.0,28.0,6.46,-3.31,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,1,0,5.31,60.83,325.0,3477.0,-0.03,0,1,0,0,0,0,0
SCHAO-473HS1UI,2021-01-20,535.0,2806.0,3341.0,82.93,83.99,17.9,68000.0,552.0,60.0,80.0,300.0,1.0,SN3600,293.0,184.0,SACHA NORTE 1,-25.0,-43.0,1.68,-2.42,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,1,0,5.31,60.83,325.0,3434.0,-0.03,0,1,0,0,0,0,0
SCHAO-473HS1UI,2021-01-21,539.0,2827.0,3366.0,83.95,83.99,17.9,68000.0,566.0,60.0,80.0,310.0,10.0,SN3600,292.0,184.0,SACHA NORTE 1,25.0,-19.0,-0.43,-2.65,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,1,0,5.31,60.83,325.0,3366.0,0.0,0,1,0,0,0,0,0
SCHAO-473HS1UI,2021-01-26,540.0,2832.0,3372.0,83.7,83.99,17.9,68000.0,570.0,60.0,80.0,300.0,10.0,SN3600,292.0,184.0,SACHA NORTE 1,6.0,6.0,0.79,-0.27,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,1,0,5.31,60.83,325.0,3440.0,-0.02,0,1,0,0,0,0,0
SCHAO-473HS1UI,2021-02-08,579.0,3038.0,3617.0,89.75,83.99,17.9,68000.0,500.0,61.0,83.0,300.0,1.0,SN3600,299.0,184.0,SACHA NORTE 1,245.0,276.0,24.04,6.97,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,0,0,5.31,60.83,325.0,3366.0,0.07,0,1,1,0,0,0,0
SCHAO-473HS1UI,2021-02-09,577.0,3030.0,3607.0,89.44,84.0,17.9,68000.0,,61.0,83.0,320.0,1.0,SN3600,299.0,184.0,SACHA NORTE 1,-10.0,241.0,42.82,12.83,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,0,0,5.31,60.83,325.0,3366.0,0.07,0,1,1,0,0,0,0
SCHAO-473HS1UI,2021-02-10,571.0,2996.0,3567.0,88.51,83.99,17.9,68000.0,507.0,61.0,83.0,200.0,1.0,SN3600,320.0,184.0,SACHA NORTE 1,-40.0,195.0,49.5,16.28,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,0,0,5.31,60.83,325.0,3360.0,0.06,0,1,1,0,0,0,0
SCHAO-473HS1UI,2021-02-13,548.0,2874.0,3422.0,84.94,83.99,17.9,68000.0,578.0,60.0,80.0,300.0,1.0,SN3600,292.0,184.0,SACHA NORTE 1,-145.0,-195.0,31.43,16.53,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,1,0,5.31,60.83,325.0,3416.0,0.0,0,1,0,0,0,0,0
SCHAO-473HS1UI,2021-02-18,538.0,2822.0,3360.0,83.39,83.99,17.9,68000.0,575.0,60.0,80.0,300.0,1.0,SN3600,292.0,184.0,SACHA NORTE 1,-62.0,-247.0,1.14,12.5,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,1,0,5.31,60.83,325.0,3341.0,0.01,0,1,0,0,0,0,0
SCHAO-473HS1UI,2021-02-25,539.0,2827.0,3366.0,83.55,83.99,17.9,68000.0,570.0,60.0,80.0,310.0,1.0,SN3600,292.0,184.0,SACHA NORTE 1,6.0,-201.0,-25.61,8.56,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,1,0,5.31,60.83,325.0,3341.0,0.01,0,1,0,0,0,0,0
SCHAO-473HS1UI,2021-03-19,535.0,2806.0,3341.0,82.93,83.99,17.9,68000.0,537.0,60.0,80.0,280.0,1.0,SN3600,287.0,184.0,SACHA NORTE 1,-25.0,-81.0,-54.18,4.63,0,,SCHAO-473HS1UI||SN3600,3046.1,3432.0,90.46,61.0,500.7,2772.0,3617.0,129.86,61.0,494.7,3046.1,3432.0,90.46,61.0,500.7,1,0,5.31,60.83,325.0,3366.0,-0.01,0,1,0,0,0,0,0
